page,row_index,y_center,token_count,row_text
1,56,2501.6477272727266,44,"Schittflix | Jul 28, 2025 12.57 PM | Schuttflix is | connects construction companies, material_. | digital logistics platform that | schuettflix de | 51-200 | nla | Germany | North Rhine | Westphalia | Monchenglad _ | sc huettflix | Load contacts | ntacts | Venture Capital | 2018 | 116.8 | 51.1 | Aug 22, 2023 | Series | DEVK Versicherungen | nla | Goldbeck | Kin | nja | nla | nja | nja | nla | nla | nla | nfa | nfa | nla | nfa | nfa | nla | nla | nla | nla | nla | nla | nla"
1,57,2546.8333333333326,42,"hide | Zencargo | Jul 28, 2025 12.57 PM | Zencargo is a logistics company specializing | in digital freight forwarding and supply chain. | zencargo.com | 201-500 | 140 | United Kingdom | (UK) | England | London | zencargo | Load contacts | ntacts | Venture Capital | 2017 | May 10, 2021 | Series | HV Capital | nla | LocalGlobe | nja | nla | nja | 25 | nja | 0% | F1% | -4% | 4% | 23% | 48% | -22% | 40% | 13% | London, GB | nla | nla | nla | nla | nla"
1,58,2591.613636363636,44,"Pointr | Jul | 2025 12.57 PM | Pointr is | indoor mapping and navigation solutions: | technology company specializing in | pointr tech | 51-200 | 112 | United Kingdom | (UK) | England | London | pointr-labs-indoor- | location-data-%26. | Load contacts | ntacts | Venture Capital | 2014 | nia | Aug 25, 2020 | Series | Chartline | nla | Microsoft Acceler: | nja | nla | nja | nla | nla | ~2% | 14% | 47% | 62% | 96 % | nla | 52% | Pavilion Club, 96 Kensington High St; London; London W8 4SG , | GB | nla | nla | nla | nla | nla"
1,59,2636.642857142857,42,"hide | Alloy.ai | Jul 28, 2025 12.57 PM | provides data integration and analytics _ | Alloy.ai is | white-collar service company that | alloy.ai | 51-200 | United States | (USA) | California | San Francisco | alloy-inc | Load contacts | ntacts | Venture Capital | 2016 | 15.3 | May 13, 2018 | Series | 8vc | nla | Menlo Ventures | nla | nla | nja | nja | nla | -3% | -9% | 9% | 20% | -13% | -19% | nfa | 29% | 528 Folsom St; San Francisco, California 94105, US | nfa | nla | nla | nla | nla"
1,60,2681.7857142857133,42,"hide | Opal | Jul 28, 2025 12.57 PM | provides | Opal | marketing technology company that | comprehensive platform for_. | workwithopal com | 51-200 | United States | (USA) | Oregon | Portland | opal-software | Load contacts | ntacts | Venture Capital | 2011 | 22.6 | 12.5 | Dec 12, 2016 | Series | Accel | Corporate | InterWest Partners | ATOMIZED (acquir | nja | nja | 5 % | -1% | -0% | 1% | 3% | 2% | 11% | -27% | 1060 NW 9th Avenue; Portland, OR 97209, US | nla | nla | nla | nla | nla"
1,61,2727.3253968253966,63,"@telt | iStore iSend | Jul 28, 2025 12.57 PM | 2o, ZozJ | ea | provider specializing in logistics and packin _ | provider specializing | iStore iSend | commerce fulfillment | logistics and packin . | istoreisend com | Se | 51-200 | 182 | Malaysia | Wviclayoic | Kuala Lumpur | Eeen | Puchong | Sl | istore-isend | Load contacts | UlG | Acuntacls | ntacts | Adi | Venture Capital | deet | t | capid | Clecid | 2015 | 5.5 | nla | Jc Lo LoL | Jul 25, 2021 | Series | Sceti | Global Brain Corporation | Sdcce | Gined | nla | Global Brain Corpa | ACclnmGe | nja | nla | nja | nja | -3% | 4% | 2% | 5% | 18 % | 91% | 149% | -8 % | No 22, Jalan Meranti Puchong; D'25 Puchong;; Puchong; | Selangor 47120, MY | nla | nla | nla | nla | nla"
1,62,2770.8548387096776,62,"save | hide | Sindabad com | Jul 28,2025 12.57 PM | Jul 28, 2025 12.57 PM | Sindabadcom Ltd. | that offers | Sindabad com Ltd. is a | wide range of products includin_. | wide range | an e-commerce | commerce platform | products includin_. | platform | sindabad com | sindabad.com | 501-1,000 | 143 | Bangladesh | Dhaka | Dhaka | ndabad-com | Idabad-com | Load contacts | ntacts | Venture Capital | 2016 | 8.3 | May 27, 2019 | Series | Aavishkaar Capital | nla | Aavishkaar Capita | nja | nla | nla | nla | nja | nja | nla | nla | nja | 41% | ~1% | -1% | 41% | -1% | 1% | -0% | -12% | 27% | 60% | -4% | 4% | House | BD | Road 9/B, Nikunja | Khilkhet; Dhaka 1229; Dhaka, | nla | nla | nla | nla"
1,63,2816.622807017544,57,"save | (hide | Method CRM | Jul 28, 2025 12.57 PM | Jul 28 | 2025 12.57 PM | Method Integration is a technology company | Method Integration | that offers = | that offers | customizable CRM solution __. | customizable CRM solution__. | 'technology company | method me | 51-200 | 105 | HI Canada | Canada | Ontario | Toronto | Jethod-integration | lethod-integration | Load contacts | ntacts | Venture Capital | 2010 | 9.5 | Oct 31, 2015 | Series | ~nla | nla | nla | Klass Capital | nla | nja | nla | nla | nja | nja | nla | 8 % | 6% | 6 % | 7% | 29% | 54% | 61% | 94% | -29% | 29% | 410 Adelaide St West; 3rd Floor; Toronto, Ontario MSV 1S8,CA | 410 Adelaide St West; 3rd Floor; Toronto, Ontario MSV 158, CA | nla | ~nfa | nla | nla | nla"
1,64,2861.3017241379307,58,"save | hide | Manufacture 2030 | M2030 | Manufacture 2030 | M2030 | Jul 28, 2025 12.57 PM | 28, 2025 12.57 PM | ~consulting company that specializes in_ | Manufacture 2030 is a sustainability | consulting company that specializes in__. | Manufacture 2030 | sustainability | manufacture2030 cq | manufacture2030.c0 | 51-200 | (UK) | United Kingdom | England | Oxford | manufacture-2030 | Load contacts | ntacts | Private Equity | 2008 | 6.6 | Mar 27, 2023 | Series | Amati Global Investors | nla | Amati Global Inves | Amati Global Inve: | nja | nla | nla | nla | nja | nja | nla | -10% | -16 % | 16% | -15% | ~15% | 6% | 6 % | 122% | 180% | 716 % | 716% | -31% | 31% | 228-240 Banbury Road; Oxford, Oxfordshire OX2 7BY, GB | nla | nla | nla | nla | ~n/a | nla"
1,65,2906.2946428571427,56,"hide | TranZact | Jul 28, 2025 12.57 PM | cloud-based inventory management solutio _. | cloud-based inventory management solutio __ | TranZact is : | TranZact is | software company that provides | letstranzact com | 11-50 | India | Maharashtra | Mumbai | letstranzact | Load contacts | ntacts | Venture Capital | 2017 | Dec 15, 2021 | Series | axiomatic co.in | axiomaticco.in | nja | nla | PrimeVP | Tribe | nja | nla | nla | nla | nja | nja | nla | -1% | 41% | 43% | -3% | 3% | 1% | 2% | 162% | 288 % | 288% | 234% | 2% | MIDC, Andheri East; Mumbai, Maharashtra 400096, IN | MIDC , Andheri East; Mumbai, Maharashtra 400096, IN | nla | nfa | nla | nfa | nla | nfa | nla | ~nla | nla"
1,66,2951.2096774193546,62,"save | hide | EaenM#IEiXTRAJ | Eaenu#IaEiXTRA] | Jul 28,2025 12.57 PM | Jul 28, 2025 12.57 PM | specializing in sales force automation. | eBest Mobile is a technology company | ~eBest Mobile = | specializing in sales force automation _ | technology company | ebestmobile com | 501-1,000 | China | Shanghai | Shanghai | %e4%b8%8a%e6. | %e4%b8%8a%e6_ | Load contacts | ntacts | Venture Capital | 2000 | nla | nia | Feb 28,2014 | Feb 28, 2014 | Series | Sinovation Ventures (@IMiI | Sinovation Ventures (@IMI | nla | Sinovation Venture | nja | nla | nla | nla | nja | nja | nla | nla | -6% | ~6% | 6 % | -6% | ~6 % | 6 % | 6 % | ~21% | 221% | ~21% | nla | nla | FA(LwnMRSit4E976E4985140522301-843E; EN | m, 1N4m 200030, CN | PD(tXnAESit4E976244985140122301-8431E; EN | m, Lwm 200030, CN | nla | nla | nla | nfa | nla | ~nla | nla"
1,67,2996.8245614035086,57,"save | hide | Stable | Jul 28, 2025 12.57 PM | Stable is | specializes | Stable | specializes in supply chain solutions for_. | risk management company that | supply chain solutions | for_. | stableprice com | 51-200 | Bermuda | Pembroke | Hamilton | stableprice | Load contacts | ntacts | Venture Capital | 2017 | 112.5 | May 25, 2022 | Series | Acrew Capital | nla | Syngenta | syn | nja | nla | nla | nla | nja | nja | nla | nla | nla | nla | nfa | 38% | 38 % | nla | nfa | nla | nfa | -6 % | 6 % | 26 Victoria Street; Hamilton, Bermuda HM 12, BM | nla | nfa | nla | nfa | nla | nfa | nla | ~nla | nla"
1,68,3041.2033898305085,59,"save | Gave | hide | Spotio | Jul 28, 2025 12.57 PM | 28, 2025 12.57 PM | SPOTIO | offers solutions | SPOTIO is a field sales software provider that | field sales software provider that | ~enhance sales productivit__. | enhance sales productivit__. | spotio.com | 51-200 | United States | (USA) | Texas | Addison | spiotio | Load | Load contacts | contacts | ntacts | Venture Capital | 2014 | 4.5 | Jan | 2020 | Series | Ballast Point Ventures | nfa | nla | Castle Digital Parti | nja | nla | nla | nfa | nja | nja | nfa | 4% | 4% | 13% | 8 % | 24% | 67% | 86 % | -21% | 5057 Keller Springs Rd; Suite 325; Addison, Texas 75001, US | nla | nfa | nla | nfa | nla | nfa | nla | nfa | ~nfa | nla"
1,69,3086.3333333333335,69,"hide | Beijing Freedo Technology Co , Ltd. | Jul 28, 2025 12.57 PM | Beijing Freedo Technology Co , Ltd. is a digital | Beijing Freedo Technology Co , Ltd_ | twin technology provider specializing in sma. | twin technology provider specializing | digital | sma: . | freedoonline com | 201-500 | China | Beijing | Beijing | technology-co-Itd | buijing-freedo- | Load contacts | ntacts | Venture Capital | 2016 | 17.5 | nla | Dec 17, 2023 | Series | nja | nla | nja | nla | Rhim #Deiait | RtimtetIDettt | nja | nla | nla | nfa | nla | 56 | nja | nla | nla | -33% | 33% | nla | nia | nfa | nfa | nla | nfa | nla | nla | nfa | nla | 83 % | 83% | ~Building D, Viseen International Center; No.5, Shengfang Road, | Daxing District; | Building | Daxing District; Beijing, CN | Viseen International Center; No.5_ | Beijing; CN | Shengfang Road, | nla | nfa | nla | nfa | nla | nfa | nla | ~nla | nla"
1,70,3131.688679245283,53,"hide | hidt | Cropin | Jul 28, 2025 12.57 PM | Jul 28,2025 12.57 PM | is an agriculture technology company that _ | Cropin Technology Solutions Private Limited | agriculture technology company that_. | cropin com | cropin.com | 201-500 | 190 | India | Karnataka | Bengaluru | cropin-technology | Load contacts | ntacts | Private Equity | 2010 | 46.4 | 13.8 | Dec | 2022 | Series | abcworld com.sg | nla | Invested Developn | nla | nla | nla | 25 | nla | ~2% | -2% | ~8% | -8 % | -14% | -16 % | -16% | -24% | -6% | 6 % | 5% | 5 % | nla | 1021, 3rd Floor; I6th Main Road; BTM Ist Stage; Bangalore, | Karnataka 560029, IN | nla | nla | nla | nla | nla"
1,71,3176.5849056603774,53,"save | (hide | Worldia | Jul 28, 2025 12.57 PM | Worldia | offers | platform for travel distributors to. | platform for travel distributors to._ | 'travel technology provider that | travel technology provider that | worldia com | 51-200 | 207 | France | ile-De-France | Paris | worldia | Load contacts | ntacts | Venture Capital | 2012 | 44 | May 10, 2023 | Series | Banque des Territoires | nla | Red River West | nla | nla | nla | 20 | nja | nla | 0% | 0% | 3% | 22% | 69% | 149% | 183% | 1% | 19, Rue | 19, Rue Blanche; Paris, Ile-de-France 75009,FR | lanche; Paris, ile-de-France 75009, FR | nla | nfa | nla | nfa | nla | nfa | nla | ~nla | nla"
1,72,3221.3333333333335,42,"save | hide | Fulfil | 28, 2025 12.57 PM | Fulfil Solutions, Inc. is a technology solutions | provider specializing i | grocery fulfillment_ | fulfilai | 51-200 | United States | (USA) | California | Mountain View | fu Ifil-solutions-inc | Load contacts | ntacts | Venture Capital | 2017 | 60 | Feb 26, 2023 | Series | Dcvc | nla | Khosla Ventures | nla | nla | nfa | nfa | nla | nla | nfa | nfa | 20% | 200% | nfa | nla | nfa | nfa | nfa | nfa | nfa | ~nfa"
1,73,3266.0,42,"Gave | Khide | Tinvio | Jul 28, 2025 12.57 PM | reimagines how merchants and suppliers__ | Tinvio ] | BZB payment platform that | tinvio.com | 51-200 | Singapore | nla | nla | tinivio | Load contacts | ntacts | Venture Capital | 2019 | 18.5 | Jul 14, 2021 | Series | AppWorks | nla | Partech | Rock | nla | nfa | nfa | nla | 3% | 1% | -7% | ~25% | -65% | 6 % | 246% | nla | Singapore, SG | nfa | nfa | nfa | nla | ~nla"
1,74,3311.4333333333334,45,"save | hide | Grubtech | Jul 28,2025 12.57 PM | specializing in | Grubtech | technology company | restaura | management__ | grubtech com | 51-200 | 188 | United Arab | Emirates | Dubai | Dubai | giubtech | Load contacts | ntacts | Venture Capital | 2019 | 33.4 | May 27, 2024 | Series | Addition | nla | Jahez Internationa | nla | nla | nla | nla | 4% | 7% | 22% | 33% | 40% | ""213% | 840% | nla | Al Abraj Street; 1201; Dubai; AE | nla | nla | nla | nla | ~nla"
1,75,3356.288888888889,45,"save | (hide | SimpliRoute | Jul 28, 2025 12.57 PM | SimpliRoute | that specializes in route optimization and fle. | logistics software provider | simpliroute.com | 51-200 | 123 | Chile | Santiago | Providencia | si nplit-solutions | Load contacts | ntacts | Venture Capital | 2014 | 11.2 | Dec | 2021 | Series | nla | nla | Plug and Play Tecl | nla | nla | nla | nla | 3% | -4% | 4% | -13% | 8% | -27% | 30% | 127% | nla | Avenida Holanda 100; Oficina 606; Providencia, Region | Metropolitana de Santiago 7510021, CL | nla | nfa | nla | nla | ~nla"
1,76,3400.9886363636365,44,"save | hide | 7bridges | 28, 2025 12.57 PM | Zbridges * | in supply chain management solutions | software company specializing | Thev__ | theZbridges com | 51-200 | United Kingdom | (UK) | England | London | bridges | Load contacts | ntacts | Venture Capital | 2016 | 20.4 | Jan 16, 2022 | Series A | Crane Venture Partners | nfa | LocalGlobe | nla | nla | nfa | nfa | 2% | ~2% | -2% | -11% | ~36% | -25% | 48% | 142% | 21% | 18 Soho Square; | ondon,; England WID 3QL, GB | nfa | nfa | nfa | nfa"
1,77,3446.3571428571436,49,"save | hide | Pensa Systems | Jul 28, 2025 12.57 PM | Pensa Systems | specializing | retail shelf | technology provider | inte | Iligence. | pensasystems. | com | 51-200 | 134 | United States | (USA) | Texas | Austin | insa-systems | Load contacts | ntacts | Venture Capital | 2016 | 28.2 | Jun 7, 2021 | Series | ATX Venture Partners | nfa | ATX Venture Partn | nla | nfa | nfa | nla | ~1% | 43% | 3% | -2% | 2% | -0% | 8 % | 78% | 162% | nla | 4704 East Cesar Chavez Street; Building | Texas 78702, US | Suite | Austin; | nfa | nla"
1,78,3491.913043478261,46,"hide | CallPoint New Europe EAD | Jul 28,2025 12.57 PM | ~deve | #TREEMIARTJWRA 1 | lopment | and | consulting firm that_. | software | callpoint- | group_ | com | 1,001-5,000 | nla | Bulgaria | Sotia City | Sofia | nia | Load contacts | ntacts | Venture Capital | 2004 | 5.9 | Jun 30,2011 | Series | nla | nla | Global Finance | nla | nla | nla | nla | nla | nla | nfa | nla | nla | nla | nla | nla | nla | nla | nla | nla | nla | ~nla"
1,79,3536.159574468085,47,"save | hide | GoFreight | Jul 28, 2025 12.57 PM | GoFreight is | in freight forwarding solutions. They | software company specia | provide _. | llizing | gofreight com | 51-200 | United States | (USA) | California | Los Angeles | hilrd-core - | technology-corp_ | Load contacts | ntacts | Venture Capital | 2017 | 28 | 24.1 | Nov 12, 2022 | Series | Cornerstone Ventures U4; | nla | LFX Venture Partn | nla | nla | nla | nla | ~1% | ~0% | -0% | 2% | 11% | -22% | 44% | 192% | -17% | Los Angeles, US | nla | nla | nla | nla | ~nla"
1,80,3581.046511627907,43,"save | hide | ECVVcom | 28, 2025 12.57 PM | ECVV is | connects businesses with suppliers of. | procurement service company that | ecvv com | 51-200 | China | Guangdong | Shenzhen | et;VV.com | Load | contacts | ntacts | Venture Capital | 2006 | nla | May 18, 2020 | Series | nfa | nla | nla | nla | nfa | nfa | 2 % | nla | 2 % | 4% | 4% | 14% | 17% | nla | 8F Zhonghai Building; Fuhua Road, Futian District; Shenzhen, | China_ | 8F; Shenzhen, Guangdong 518000,CN | nfa | nfa | nfa | nfa | ~nfa"
1,81,3626.1555555555556,45,"save | hide | ChannelEngine | Jul 28, 2025 12.57 PM | provides ecommerce solutions for brands | ChannelEngine [ | digital platform that | channelengine.com | 51-200 | 193 | Netherlands | South Holland | Leiden | channelengine | Load contacts | ntacts | Private Equity | 2013 | 57.2 | 49.9 | Mar 14, 2022 | Series | Airbridge Equity Partners | Corporate | ~silverpointventure: | vendiro nl | nfa | 20 | nla | 1% | ~0% | 0% | -3% | 3% | -19% | 24% | 121% | 394% | 12% | Vondellaan 47; Leiden, 2332AA , NL | nfa | nfa | nfa | nla | nla"
1,82,3671.318181818182,44,"ave | hide | Leverage | Jul 28,2025 12.57 PM | Leverage Al is | company that offers Al-powered solutions | supply chain management | tryleverage.ai | 51-200 | United States | (USA) | New York | New York | Ivrginc | Load contacts | ntacts | Venture Capital | 2018 | 9.9 | Jul 13, 2023 | Series | Chicago Ventures | nla | Tensility Venture [ | nla | nla | nla | 23 | nla | ~2% | 16% | 16 % | -10% | -10% | 29% | 400% | 1,650% | -12% | New York; US | nla | nla | nla | nla | ~nla"
1,83,3716.627659574468,47,"save | hide | Findability Certified Professional | Jul 28, 2025 12.57 PM | Findability Sciences | specializing | Al-driven solutions | technology company | for . | findabilitysciences c | 51-200 | nla | United States | (USA) | Massachusetts | Woburn | findability-certified - | plofessional | Load contacts | ntacts | Venture Capital | 2010 | 7.3 | 7.3 | Jul 21, 2017 | Series | nla | nla | nla | nla | nla | nla | nla | nla | nla | nla | nla | nla | nla | nla | ~nla | nla | nla | nfa | nfa | nla | ~nla"
1,84,3760.945652173913,46,"save | hide | Locus | 28, 2025 12.57 PM | Locus = | offers an Al-driven platform for end-tO-end_ | logistics technology provider that | locus.sh | 201-500 | 314 | United States | (USA) | California | Milpitas | locus-sh | Load contacts | ntacts | Private Equity | 2015 | 78.8 | Jun | 2021 | Series | Alpha Wave Global | nfa | Rocketship.vc | nla | nla | nla | 34 | nfa | ~1% | ~0% | -0% | 1% | 4% | -17% | 33% | 66 % | 1% | 691 S Milpitas Blvd; Suite 217; Milpitas, California 95035, US | nfa | nfa | nfa | nfa | ~nfa"
